NM_000918	716	719	1	3	0	1	0	36
NM_130854	141	784	0	0	0	0	3	69
NM_130853	141	784	0	0	0	0	3	69
NM_001961	395	848	2	2	0	1	0	57
NM_001012756	4770	4896	1	1	0	0	1	21
NM_001166036	4764	4890	1	1	0	0	1	21
NM_001166037	4656	4782	1	1	0	0	1	21
NM_001166038	4637	4763	1	1	0	0	1	21
NM_001128917	96	187	1	1	0	0	1	60
NM_001302688	94	175	1	1	0	0	2	46
NM_198941	703	1254	1	1	0	0	1	46
NM_006811	703	1254	1	1	0	0	1	46
NM_002972	3634	3654	2	4	0	1	0	49
NR_003286	139	456	2	2	0	0	1	38
NR_003286	153	477	1	1	0	0	1	66
NR_003286	1071	1197	1	1	0	0	1	18
NR_003286	1247	1247	2	2	0	0	4	31
NR_003286	1389	1403	2	2	0	0	1	24
NR_046235	547	10813	1	1	0	0	1	22
NR_046235	821	4374	1	3	0	0	2	41
NR_046235	875	1127	0	0	0	0	4	41
NR_046235	1056	10360	2	2	0	0	1	88
NR_046235	1938	8144	1	1	0	0	2	29
NR_046235	2243	10199	2	2	0	0	1	32
NR_046235	2339	2339	2	2	0	0	1	44
NR_046235	2470	10746	1	1	0	0	1	18
NR_046235	2656	8867	2	2	0	0	1	31
NR_046235	2740	10332	1	1	0	0	1	14
NR_046235	2902	10605	1	1	0	0	1	41
NR_046235	2906	10609	1	1	0	0	1	37
NR_046235	3058	10162	2	2	0	1	0	49
NR_046235	3149	3149	0	0	0	1	4	108
NR_046235	3797	4114	2	2	0	0	1	38
NR_046235	3809	4873	2	2	0	1	0	22
NR_046235	3811	4135	1	1	0	1	1	67
NR_046235	3826	11784	2	2	0	0	1	30
NR_046235	3854	7697	2	2	0	1	0	23
NR_046235	3871	8038	1	1	0	0	1	22
NR_046235	3947	4074	2	6	0	0	1	17
NR_046235	4032	8328	1	1	0	0	1	37
NR_046235	4168	9582	1	1	0	0	1	38
NR_046235	4284	4868	1	1	0	0	1	44
NR_046235	4426	9962	2	2	0	0	1	20
NR_046235	4431	8321	2	2	0	0	1	36
NR_046235	4461	4461	2	2	0	0	1	15
NR_046235	4461	10518	2	2	0	0	1	20
NR_046235	4600	10354	1	1	0	0	1	33
NR_046235	4726	11535	1	1	0	0	1	41
NR_046235	4729	4855	1	1	0	0	1	18
NR_046235	4809	9931	1	1	0	0	1	25
NR_046235	4905	4905	2	2	0	0	4	31
NR_046235	5003	10776	1	1	0	0	1	25
NR_046235	5021	5608	2	2	0	0	1	30
NR_046235	5047	5061	2	2	0	0	1	24
NR_046235	5139	5139	1	3	0	0	2	38
NR_046235	5196	9575	2	2	0	0	1	50
NR_046235	5212	12663	2	2	0	0	1	27
NR_046235	5351	8318	1	1	0	0	1	20
NR_046235	5478	11842	1	1	0	0	1	22
NR_046235	5718	5721	0	0	0	0	10	68
NR_046235	5884	6604	2	2	0	0	1	14
NR_046235	6099	11131	1	1	0	0	1	12
NR_046235	6624	10979	2	4	0	0	1	19
NR_046235	6671	8318	1	1	0	0	1	58
NR_046235	6701	12626	2	2	0	0	1	55
NR_046235	6712	10307	2	2	0	0	1	60
NR_046235	6712	10313	2	2	0	0	1	34
NR_046235	6725	10272	1	1	0	0	2	41
NR_046235	6746	8330	1	1	0	0	1	31
NR_046235	6746	8764	1	1	0	0	1	51
NR_046235	6754	10320	1	1	0	0	1	45
NR_046235	6754	10496	1	1	0	0	1	31
NR_046235	6758	8298	2	2	0	0	1	64
NR_046235	6793	11788	2	2	0	0	1	33
NR_046235	6824	9871	1	3	0	0	1	18
NR_046235	6859	10529	1	3	0	0	1	25
NR_046235	6950	6950	0	0	0	0	4	61
NR_046235	7175	9423	1	1	0	0	1	40
NR_046235	7218	8330	1	1	0	0	1	41
NR_046235	7281	9187	1	1	0	0	1	17
NR_046235	7540	8679	1	1	0	0	1	52
NR_046235	7795	10025	1	1	0	0	1	57
NR_046235	7810	7810	0	0	0	24	0	84
NR_046235	7836	8592	2	2	0	1	0	25
NR_046235	8016	10335	1	1	0	0	1	20
NR_046235	8026	11454	1	1	0	0	1	71
NR_046235	8117	8167	1	1	0	0	1	48
NR_046235	8117	8330	1	1	0	0	1	38
NR_046235	8130	8130	1	1	0	0	1	15
NR_046235	8166	8929	0	0	0	0	3	63
NR_046235	8243	11651	2	6	0	0	1	31
NR_046235	8287	8287	1	1	0	0	1	28
NR_046235	8300	9601	1	1	0	0	1	58
NR_046235	8370	12192	1	1	0	0	1	41
NR_046235	8384	8384	1	1	0	0	1	18
NR_046235	8414	9492	1	1	0	0	1	29
NR_046235	8414	12320	1	1	0	0	1	41
NR_046235	8442	8581	2	2	0	0	1	76
NR_046235	8442	8599	2	2	0	0	2	66
NR_046235	8442	11788	2	2	0	0	1	32
NR_046235	8456	12125	1	1	0	0	1	52
NR_046235	8460	8581	2	2	0	0	1	51
NR_046235	8460	9107	2	2	0	0	1	17
NR_046235	8470	10307	2	2	0	0	1	45
NR_046235	8527	8867	2	2	0	0	2	16
NR_046235	8544	9492	1	1	0	0	1	27
NR_046235	8658	8867	2	2	0	0	1	25
NR_046235	8680	10272	1	1	0	0	1	34
NR_046235	8680	10291	1	1	0	0	2	28
NR_046235	8680	11031	1	1	0	0	1	14
NR_046235	8684	8847	2	2	0	0	1	50
NR_046235	8684	9394	2	2	0	0	1	23
NR_046235	8695	8698	0	0	0	0	20	70
NR_046235	8709	8861	1	1	0	0	2	29
NR_046235	8709	10335	1	1	0	0	1	36
NR_046235	8719	9300	2	2	0	0	1	13
NR_046235	8722	8867	2	2	0	0	1	15
NR_046235	8731	9566	2	2	0	0	1	73
NR_046235	8750	8764	1	1	0	0	1	13
NR_046235	8753	9720	2	2	0	0	1	21
NR_046235	8798	8896	1	1	0	0	1	15
NR_046235	8841	8841	1	1	0	0	15	84
NR_046235	8919	9432	2	2	0	0	1	18
NR_046235	8962	10032	2	2	0	0	1	74
NR_046235	8985	10216	1	1	0	0	1	26
NR_046235	8990	9866	2	2	0	0	1	27
NR_046235	8990	10518	2	2	0	0	1	44
NR_046235	8993	10369	1	1	0	0	2	16
NR_046235	9032	9244	2	2	0	0	1	39
NR_046235	9041	10360	2	2	0	0	2	72
NR_046235	9041	12946	2	2	0	0	1	40
NR_046235	9044	10207	2	2	0	0	1	35
NR_046235	9044	12190	2	2	0	0	1	18
NR_046235	9076	9206	1	1	0	0	1	13
NR_046235	9089	9423	1	1	0	0	1	28
NR_046235	9107	9107	2	2	0	0	1	16
NR_046235	9107	9855	2	2	0	0	1	30
NR_046235	9107	11847	2	2	0	0	1	33
NR_046235	9109	9206	1	1	0	0	1	76
NR_046235	9109	9934	1	1	0	0	1	36
NR_046235	9109	10020	1	1	0	0	1	17
NR_046235	9109	10027	1	1	0	0	1	29
NR_046235	9116	9116	1	1	0	0	3	57
NR_046235	9116	9206	1	1	0	0	1	22
NR_046235	9139	10294	1	1	0	0	1	14
NR_046235	9177	9330	1	1	0	0	2	27
NR_046235	9177	9655	1	1	0	0	1	53
NR_046235	9227	12546	1	1	0	0	1	53
NR_046235	9278	9864	1	1	0	0	1	51
NR_046235	9286	11893	1	1	0	0	1	17
NR_046235	9294	10518	2	2	0	0	1	39
NR_046235	9403	11574	2	2	0	0	1	49
NR_046235	9443	12183	1	1	0	0	2	37
NR_046235	9502	10404	1	1	0	0	1	60
NR_046235	9508	12192	1	1	0	0	1	34
NR_046235	9617	12446	2	2	0	0	1	12
NR_046235	9625	12096	2	2	0	0	1	77
NR_046235	9655	9655	1	1	0	0	1	22
NR_046235	10049	10050	0	0	0	0	4	38
NR_046235	10083	10088	0	0	0	1	5	33
NR_046235	10110	10628	1	1	0	0	1	46
NR_046235	10373	11742	1	1	0	0	1	23
NR_046235	10423	12187	1	1	0	0	1	19
NR_046235	10474	10826	1	1	0	0	1	53
NR_046235	10474	12955	1	1	0	0	1	49
NR_046235	10504	10504	1	1	0	0	1	32
NR_046235	10554	10656	1	1	0	0	1	28
NR_046235	10568	11062	1	1	0	0	1	12
NR_046235	10594	11663	1	1	0	0	1	20
NR_046235	10663	12196	2	2	0	0	1	61
NR_046235	11170	11170	2	2	0	0	2	48
NR_046235	11190	11746	2	2	0	0	1	35
NR_046235	11204	11204	0	0	0	0	4	41
NR_046235	11229	11230	0	0	0	0	5	38
NR_046235	11532	11875	2	2	0	0	1	17
NR_046235	11775	11775	2	2	0	0	1	58
NR_046235	11833	11833	1	3	0	0	1	40
NR_046235	12048	12626	2	2	0	0	1	30
NR_046235	12125	12125	1	1	0	0	5	52
NR_046235	12222	12877	2	2	0	0	1	24
NR_046235	12243	12243	1	1	0	0	1	21
NR_046235	12468	12468	0	0	0	0	3	63
NR_003287	85	2404	1	1	0	0	1	20
NR_003287	95	3523	1	1	0	0	1	71
NR_003287	186	236	1	1	0	0	1	48
NR_003287	186	399	1	1	0	0	1	38
NR_003287	199	199	1	1	0	0	1	15
NR_003287	235	998	0	0	0	0	3	63
NR_003287	312	3720	2	6	0	0	1	31
NR_003287	369	1670	1	1	0	0	1	58
NR_003287	441	441	0	0	0	0	5	48
NR_003287	453	453	1	1	0	0	1	18
NR_003287	483	1561	1	1	0	0	1	29
NR_003287	511	668	2	2	0	0	2	66
NR_003287	511	3857	2	2	0	0	1	32
NR_003287	525	4194	1	1	0	0	1	52
NR_003287	529	650	2	2	0	0	1	51
NR_003287	529	1176	2	2	0	0	1	17
NR_003287	539	2376	2	2	0	0	1	45
NR_003287	596	936	2	2	0	0	2	16
NR_003287	613	1561	1	1	0	0	1	27
NR_003287	727	936	2	2	0	0	1	25
NR_003287	749	2341	1	1	0	0	1	34
NR_003287	749	2360	1	1	0	0	2	28
NR_003287	749	3100	1	1	0	0	1	14
NR_003287	753	916	2	2	0	0	1	50
NR_003287	753	1463	2	2	0	0	1	23
NR_003287	764	767	0	0	0	0	18	70
NR_003287	778	930	1	1	0	0	2	29
NR_003287	778	2404	1	1	0	0	1	36
NR_003287	788	1369	2	2	0	0	1	13
NR_003287	791	936	2	2	0	0	1	15
NR_003287	800	1635	2	2	0	0	1	73
NR_003287	819	833	1	1	0	0	1	13
NR_003287	822	1789	2	2	0	0	1	21
NR_003287	867	965	1	1	0	0	1	15
NR_003287	910	910	1	1	0	0	14	84
NR_003287	988	1501	2	2	0	0	1	18
NR_003287	1031	2101	2	2	0	0	1	74
NR_003287	1054	2285	1	1	0	0	1	26
NR_003287	1059	1935	2	2	0	0	1	27
NR_003287	1059	2587	2	2	0	0	1	44
NR_003287	1101	1313	2	2	0	0	1	39
NR_003287	1110	2429	2	2	0	0	2	72
NR_003287	1110	5015	2	2	0	0	1	40
NR_003287	1113	2276	2	2	0	0	1	35
NR_003287	1113	4259	2	2	0	0	1	18
NR_003287	1145	1275	1	1	0	0	1	13
NR_003287	1158	1492	1	1	0	0	1	28
NR_003287	1176	1176	2	2	0	0	1	16
NR_003287	1176	1924	2	2	0	0	1	30
NR_003287	1176	3916	2	2	0	0	1	33
NR_003287	1178	1275	1	1	0	0	1	76
NR_003287	1178	2003	1	1	0	0	1	36
NR_003287	1178	2089	1	1	0	0	1	17
NR_003287	1178	2096	1	1	0	0	1	29
NR_003287	1185	1185	1	1	0	0	3	57
NR_003287	1185	1275	1	1	0	0	1	22
NR_003287	1208	2363	1	1	0	0	1	14
NR_003287	1246	1399	1	1	0	0	2	27
NR_003287	1246	1724	1	1	0	0	1	53
NR_003287	1258	1258	0	0	0	0	3	42
NR_003287	1296	4615	1	1	0	0	1	53
NR_003287	1347	1933	1	1	0	0	1	51
NR_003287	1355	3962	1	1	0	0	1	17
NR_003287	1363	2587	2	2	0	0	1	39
NR_003287	1472	3643	2	2	0	0	1	49
NR_003287	1512	4252	1	1	0	0	2	37
NR_003287	1571	2473	1	1	0	0	1	60
NR_003287	1577	4261	1	1	0	0	1	34
NR_003287	1686	4515	2	2	0	0	1	12
NR_003287	1694	4165	2	2	0	0	1	77
NR_003287	1724	1724	1	1	0	0	1	22
NR_003287	2118	2119	0	0	0	0	3	38
NR_003287	2130	2882	1	3	0	0	1	41
NR_003287	2152	2157	0	0	0	0	3	33
NR_003287	2179	2697	1	1	0	0	1	46
NR_003287	2442	3811	1	1	0	0	1	23
NR_003287	2492	4256	1	1	0	0	1	19
NR_003287	2543	2895	1	1	0	0	1	53
NR_003287	2543	5024	1	1	0	0	1	49
NR_003287	2573	2573	1	1	0	0	1	32
NR_003287	2623	2725	1	1	0	0	1	28
NR_003287	2637	3131	1	1	0	0	1	12
NR_003287	2663	3732	1	1	0	0	1	20
NR_003287	2732	4265	2	2	0	0	1	61
NR_003287	3239	3239	2	2	0	0	2	48
NR_003287	3259	3815	2	2	0	0	1	35
NR_003287	3273	3273	0	0	0	0	4	41
NR_003287	3298	3299	0	0	0	0	5	38
NR_003287	3601	3944	2	2	0	0	1	17
NR_003287	3844	3844	2	2	0	0	1	58
NR_003287	3902	3902	1	3	0	0	1	40
NR_003287	4117	4695	2	2	0	0	1	30
NR_003287	4194	4194	1	1	0	0	5	52
NR_003287	4291	4946	2	2	0	0	1	24
NR_003287	4312	4312	1	1	0	0	1	21
NR_145820	139	456	2	2	0	0	1	38
NR_145820	1071	1197	1	1	0	0	1	18
NR_145820	1247	1247	2	2	0	0	4	31
NR_145820	1389	1403	2	2	0	0	1	24
NR_145822	85	2405	1	1	0	0	1	20
NR_145822	95	3513	1	1	0	0	1	71
NR_145822	186	236	1	1	0	0	1	48
NR_145822	186	399	1	1	0	0	1	38
NR_145822	199	199	1	1	0	0	1	15
NR_145822	235	998	0	0	0	0	3	63
NR_145822	312	3710	2	6	0	0	1	31
NR_145822	369	1670	1	1	0	0	1	58
NR_145822	441	441	0	0	0	0	5	48
NR_145822	453	453	1	1	0	0	1	18
NR_145822	483	1561	1	1	0	0	1	29
NR_145822	511	668	2	2	0	0	2	66
NR_145822	511	3847	2	2	0	0	1	32
NR_145822	525	4184	1	1	0	0	1	52
NR_145822	529	650	2	2	0	0	1	51
NR_145822	529	1176	2	2	0	0	1	17
NR_145822	539	2377	2	2	0	0	1	45
NR_145822	596	936	2	2	0	0	2	16
NR_145822	613	1561	1	1	0	0	1	27
NR_145822	727	936	2	2	0	0	1	25
NR_145822	749	2342	1	1	0	0	1	34
NR_145822	749	2361	1	1	0	0	2	28
NR_145822	749	3101	1	1	0	0	1	14
NR_145822	753	916	2	2	0	0	1	50
NR_145822	753	1463	2	2	0	0	1	23
NR_145822	764	767	0	0	0	0	18	70
NR_145822	778	930	1	1	0	0	2	29
NR_145822	778	2405	1	1	0	0	1	36
NR_145822	788	1369	2	2	0	0	1	13
NR_145822	791	936	2	2	0	0	1	15
NR_145822	800	1635	2	2	0	0	1	73
NR_145822	819	833	1	1	0	0	1	13
NR_145822	822	1789	2	2	0	0	1	21
NR_145822	867	965	1	1	0	0	1	15
NR_145822	910	910	1	1	0	0	14	84
NR_145822	988	1501	2	2	0	0	1	18
NR_145822	1031	2101	2	2	0	0	1	74
NR_145822	1054	2286	1	1	0	0	1	26
NR_145822	1059	1935	2	2	0	0	1	27
NR_145822	1059	2588	2	2	0	0	1	44
NR_145822	1101	1313	2	2	0	0	1	39
NR_145822	1110	2430	2	2	0	0	2	72
NR_145822	1110	5004	2	2	0	0	1	40
NR_145822	1113	2277	2	2	0	0	1	35
NR_145822	1113	4249	2	2	0	0	1	18
NR_145822	1145	1275	1	1	0	0	1	13
NR_145822	1158	1492	1	1	0	0	1	28
NR_145822	1176	1176	2	2	0	0	1	16
NR_145822	1176	1924	2	2	0	0	1	30
NR_145822	1176	3906	2	2	0	0	1	33
NR_145822	1178	1275	1	1	0	0	1	76
NR_145822	1178	2003	1	1	0	0	1	36
NR_145822	1178	2089	1	1	0	0	1	17
NR_145822	1178	2096	1	1	0	0	1	29
NR_145822	1185	1185	1	1	0	0	3	57
NR_145822	1185	1275	1	1	0	0	1	22
NR_145822	1208	2364	1	1	0	0	1	14
NR_145822	1246	1399	1	1	0	0	2	27
NR_145822	1246	1724	1	1	0	0	1	53
NR_145822	1258	1258	0	0	0	0	3	42
NR_145822	1296	4605	1	1	0	0	1	53
NR_145822	1347	1933	1	1	0	0	1	51
NR_145822	1355	3952	1	1	0	0	1	17
NR_145822	1363	2588	2	2	0	0	1	39
NR_145822	1472	3633	2	2	0	0	1	49
NR_145822	1512	4242	1	1	0	0	2	37
NR_145822	1571	2474	1	1	0	0	1	60
NR_145822	1577	4251	1	1	0	0	1	34
NR_145822	1686	4505	2	2	0	0	1	12
NR_145822	1694	4155	2	2	0	0	1	77
NR_145822	1724	1724	1	1	0	0	1	22
NR_145822	2130	2883	1	3	0	0	1	41
NR_145822	2152	2157	0	0	0	0	7	40
NR_145822	2179	2698	1	1	0	0	1	46
NR_145822	2443	3801	1	1	0	0	1	23
NR_145822	2493	4246	1	1	0	0	1	19
NR_145822	2544	2896	1	1	0	0	1	53
NR_145822	2544	5013	1	1	0	0	1	49
NR_145822	2574	2574	1	1	0	0	1	32
NR_145822	2624	2726	1	1	0	0	1	28
NR_145822	2638	3132	1	1	0	0	1	12
NR_145822	2664	3722	1	1	0	0	1	20
NR_145822	2733	4255	2	2	0	0	1	61
NR_145822	3241	3241	2	2	0	0	1	38
NR_145822	3261	3805	2	2	0	0	1	35
NR_145822	3300	3301	0	0	0	0	5	39
NR_145822	3591	3934	2	2	0	0	1	17
NR_145822	3834	3834	2	2	0	0	1	58
NR_145822	3892	3892	1	3	0	0	1	40
NR_145822	4107	4685	2	2	0	0	1	30
NR_145822	4184	4184	1	1	0	0	5	52
NR_145822	4281	4935	2	2	0	0	1	24
NR_145822	4302	4302	1	1	0	0	1	21
NR_145819	547	10807	1	1	0	0	1	22
NR_145819	820	4370	1	3	0	0	2	41
NR_145819	874	1126	0	0	0	0	4	41
NR_145819	1055	10354	2	2	0	0	1	88
NR_145819	1227	9892	1	1	0	0	1	12
NR_145819	1938	8137	1	1	0	0	2	29
NR_145819	2243	10193	2	2	0	0	1	32
NR_145819	2339	2339	2	2	0	0	1	44
NR_145819	2470	10740	1	1	0	0	1	18
NR_145819	2656	8860	2	2	0	0	1	31
NR_145819	2740	10326	1	1	0	0	1	14
NR_145819	3051	3051	0	0	0	0	4	43
NR_145819	3087	4104	2	2	0	1	0	58
NR_145819	3793	4110	2	2	0	0	1	38
NR_145819	3822	11767	2	2	0	0	1	30
NR_145819	3867	8031	1	1	0	0	1	22
NR_145819	3943	4070	2	6	0	0	1	17
NR_145819	4028	8321	1	1	0	0	1	37
NR_145819	4164	9575	1	1	0	0	1	38
NR_145819	4280	4864	1	1	0	0	1	44
NR_145819	4422	9955	2	2	0	0	1	20
NR_145819	4427	8314	2	2	0	0	1	36
NR_145819	4457	4457	2	2	0	0	1	15
NR_145819	4457	10512	2	2	0	0	1	20
NR_145819	4596	10348	1	1	0	0	1	33
NR_145819	4722	11518	1	1	0	0	1	41
NR_145819	4725	4851	1	1	0	0	1	18
NR_145819	4805	9924	1	1	0	0	1	25
NR_145819	4901	4901	2	2	0	0	4	31
NR_145819	4999	10770	1	1	0	0	1	25
NR_145819	5017	5604	2	2	0	0	1	30
NR_145819	5043	5057	2	2	0	0	1	24
NR_145819	5135	5135	1	3	0	0	2	38
NR_145819	5192	9568	2	2	0	0	1	50
NR_145819	5204	12666	1	1	0	1	0	60
NR_145819	5208	12646	2	2	0	0	1	27
NR_145819	5347	8311	1	1	0	0	1	20
NR_145819	5474	11825	1	1	0	0	1	22
NR_145819	5712	5717	0	0	0	3	0	107
NR_145819	5766	8323	1	1	0	1	0	52
NR_145819	5870	12270	2	2	0	1	0	17
NR_145819	5880	6601	2	2	0	0	1	14
NR_145819	6621	10973	2	4	0	0	1	19
NR_145819	6668	8311	1	1	0	0	1	58
NR_145819	6698	12609	2	2	0	0	1	55
NR_145819	6709	10301	2	2	0	0	1	60
NR_145819	6709	10307	2	2	0	0	1	34
NR_145819	6722	10266	1	1	0	0	2	41
NR_145819	6743	8323	1	1	0	0	1	31
NR_145819	6743	8757	1	1	0	0	1	51
NR_145819	6751	10314	1	1	0	0	1	45
NR_145819	6751	10490	1	1	0	0	1	31
NR_145819	6755	8291	2	2	0	0	1	64
NR_145819	6790	11771	2	2	0	0	1	33
NR_145819	6821	9864	1	3	0	0	1	18
NR_145819	6856	10523	1	3	0	0	1	25
NR_145819	6947	6947	0	0	0	2	4	70
NR_145819	7172	9416	1	1	0	0	1	40
NR_145819	7215	8323	1	1	0	0	1	41
NR_145819	7278	9180	1	1	0	0	1	17
NR_145819	7533	8672	1	1	0	0	1	52
NR_145819	7788	10018	1	1	0	0	1	57
NR_145819	8009	10329	1	1	0	0	1	20
NR_145819	8019	11437	1	1	0	0	1	71
NR_145819	8110	8160	1	1	0	0	1	48
NR_145819	8110	8323	1	1	0	0	1	38
NR_145819	8123	8123	1	1	0	0	1	15
NR_145819	8159	8922	0	0	0	0	3	63
NR_145819	8236	11634	2	6	0	0	1	31
NR_145819	8280	8280	1	1	0	0	1	28
NR_145819	8293	9594	1	1	0	0	1	58
NR_145819	8363	12175	1	1	0	0	1	41
NR_145819	8377	8377	1	1	0	0	1	18
NR_145819	8407	9485	1	1	0	0	1	29
NR_145819	8407	12303	1	1	0	0	1	41
NR_145819	8435	8574	2	2	0	0	1	76
NR_145819	8435	8592	2	2	0	0	2	66
NR_145819	8435	11771	2	2	0	0	1	32
NR_145819	8449	12108	1	1	0	0	1	52
NR_145819	8453	8574	2	2	0	0	1	51
NR_145819	8453	9100	2	2	0	0	1	17
NR_145819	8463	10301	2	2	0	0	1	45
NR_145819	8520	8860	2	2	0	0	2	16
NR_145819	8537	9485	1	1	0	0	1	27
NR_145819	8651	8860	2	2	0	0	1	25
NR_145819	8673	10266	1	1	0	0	1	34
NR_145819	8673	10285	1	1	0	0	2	28
NR_145819	8673	11025	1	1	0	0	1	14
NR_145819	8677	8840	2	2	0	0	1	50
NR_145819	8677	9387	2	2	0	0	1	23
NR_145819	8688	8691	0	0	0	0	20	70
NR_145819	8702	8854	1	1	0	0	2	29
NR_145819	8702	10329	1	1	0	0	1	36
NR_145819	8712	9293	2	2	0	0	1	13
NR_145819	8715	8860	2	2	0	0	1	15
NR_145819	8724	9559	2	2	0	0	1	73
NR_145819	8743	8757	1	1	0	0	1	13
NR_145819	8746	9713	2	2	0	0	1	21
NR_145819	8791	8889	1	1	0	0	1	15
NR_145819	8834	8834	1	1	0	0	15	84
NR_145819	8912	9425	2	2	0	0	1	18
NR_145819	8955	10025	2	2	0	0	1	74
NR_145819	8978	10210	1	1	0	0	1	26
NR_145819	8983	9859	2	2	0	0	1	27
NR_145819	8983	10512	2	2	0	0	1	44
NR_145819	8986	10363	1	1	0	0	2	16
NR_145819	9025	9237	2	2	0	0	1	39
NR_145819	9034	10354	2	2	0	0	2	72
NR_145819	9034	12928	2	2	0	0	1	40
NR_145819	9037	10201	2	2	0	0	1	35
NR_145819	9037	12173	2	2	0	0	1	18
NR_145819	9069	9199	1	1	0	0	1	13
NR_145819	9082	9416	1	1	0	0	1	28
NR_145819	9100	9100	2	2	0	0	1	16
NR_145819	9100	9848	2	2	0	0	1	30
NR_145819	9100	11830	2	2	0	0	1	33
NR_145819	9102	9199	1	1	0	0	1	76
NR_145819	9102	9927	1	1	0	0	1	36
NR_145819	9102	10013	1	1	0	0	1	17
NR_145819	9102	10020	1	1	0	0	1	29
NR_145819	9109	9109	1	1	0	0	3	57
NR_145819	9109	9199	1	1	0	0	1	22
NR_145819	9132	10288	1	1	0	0	1	14
NR_145819	9170	9323	1	1	0	0	2	27
NR_145819	9170	9648	1	1	0	0	1	53
NR_145819	9220	12529	1	1	0	0	1	53
NR_145819	9271	9857	1	1	0	0	1	51
NR_145819	9279	11876	1	1	0	0	1	17
NR_145819	9287	10512	2	2	0	0	1	39
NR_145819	9396	11557	2	2	0	0	1	49
NR_145819	9436	12166	1	1	0	0	2	37
NR_145819	9495	10398	1	1	0	0	1	60
NR_145819	9501	12175	1	1	0	0	1	34
NR_145819	9610	12429	2	2	0	0	1	12
NR_145819	9618	12079	2	2	0	0	1	77
NR_145819	9648	9648	1	1	0	0	1	22
NR_145819	10076	10081	0	0	0	0	9	40
NR_145819	10103	10622	1	1	0	0	1	46
NR_145819	10367	11725	1	1	0	0	1	23
NR_145819	10417	12170	1	1	0	0	1	19
NR_145819	10468	10820	1	1	0	0	1	53
NR_145819	10468	12937	1	1	0	0	1	49
NR_145819	10498	10498	1	1	0	0	1	32
NR_145819	10548	10650	1	1	0	0	1	28
NR_145819	10562	11056	1	1	0	0	1	12
NR_145819	10588	11646	1	1	0	0	1	20
NR_145819	10657	12179	2	2	0	0	1	61
NR_145819	11165	11165	2	2	0	0	1	38
NR_145819	11185	11729	2	2	0	0	1	35
NR_145819	11224	11225	0	0	0	0	5	39
NR_145819	11515	11858	2	2	0	0	1	17
NR_145819	11758	11758	2	2	0	0	1	58
